Jersey_number,Name,T,7M,7M W%,FT,W%,A,B,St,2Min,RK,P,P%,Team_Type,Team,Date
21,* Arnar Freyr Arnarsson,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Away,MT Melsungen,"05.09.2024, 19:00"
24,* Alexandre Cavalcanti,0,0,0.0,0,0.0,0,0,0,1,0,0,0.0,Away,MT Melsungen,"05.09.2024, 19:00"
33,* Aaron  Mensing,4,0,0.0,4,66.67,2,0,0,0,0,0,0.0,Away,MT Melsungen,"05.09.2024, 19:00"
53,* Bruno Eickhoff,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Away,MT Melsungen,"05.09.2024, 19:00"
71,* Mohamed Amine Darmoul,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Away,MT Melsungen,"05.09.2024, 19:00"
73,* Timo Kastening,4,0,0.0,4,80.0,0,0,1,0,0,0,0.0,Away,MT Melsungen,"05.09.2024, 19:00"
83,* Ian Barrufet,2,1,33.33,1,33.33,0,0,1,1,0,0,0.0,Away,MT Melsungen,"05.09.2024, 19:00"
4,* Adam Nyfjäll,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Home,TSV Hannover-Burgdorf,"05.09.2024, 19:00
Zuschauerzahl: 7122"
9,* Vilhelm Poulsen,2,0,0.0,2,100.0,0,0,0,1,0,0,0.0,Home,TSV Hannover-Burgdorf,"05.09.2024, 19:00
Zuschauerzahl: 7122"
10,* Renars Uscins,5,0,0.0,5,55.56,3,0,0,1,0,0,0.0,Home,TSV Hannover-Burgdorf,"05.09.2024, 19:00
Zuschauerzahl: 7122"
16,* Simon Gade,0,0,0.0,0,0.0,1,0,0,0,0,4,26.67,Home,TSV Hannover-Burgdorf,"05.09.2024, 19:00
Zuschauerzahl: 7122"
19,* Marius Steinhauser,10,6,75.0,4,71.43,0,0,0,2,0,0,0.0,Home,TSV Hannover-Burgdorf,"05.09.2024, 19:00
Zuschauerzahl: 7122"
22,* Marian Michalczik,2,0,0.0,2,100.0,2,1,0,2,0,0,0.0,Home,TSV Hannover-Burgdorf,"05.09.2024, 19:00
Zuschauerzahl: 7122"
23,* Uladzislau Kulesh,1,0,0.0,1,50.0,0,0,0,0,0,0,0.0,Home,TSV Hannover-Burgdorf,"05.09.2024, 19:00
Zuschauerzahl: 7122"
26,* Jonathan Edvardsson,2,0,0.0,2,50.0,0,0,0,0,0,0,0.0,Home,TSV Hannover-Burgdorf,"05.09.2024, 19:00
Zuschauerzahl: 7122"
28,* Maximilian  Gerbl,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Home,TSV Hannover-Burgdorf,"05.09.2024, 19:00
Zuschauerzahl: 7122"
35,* Joel Birlehm,0,0,0.0,0,0.0,0,0,0,0,0,8,30.77,Home,TSV Hannover-Burgdorf,"05.09.2024, 19:00
Zuschauerzahl: 7122"
39,* Lukas Stutzke,1,0,0.0,1,33.33,0,0,0,0,0,0,0.0,Home,TSV Hannover-Burgdorf,"05.09.2024, 19:00
Zuschauerzahl: 7122"
42,* Martin Hanne,0,0,0.0,0,0.0,0,0,1,0,0,0,0.0,Home,TSV Hannover-Burgdorf,"05.09.2024, 19:00
Zuschauerzahl: 7122"
44,* Thomas Alfred Solstad,1,0,0.0,1,100.0,0,0,0,0,0,0,0.0,Home,TSV Hannover-Burgdorf,"05.09.2024, 19:00
Zuschauerzahl: 7122"
54,* Justus Fischer,3,0,0.0,3,60.0,0,1,1,0,0,0,0.0,Home,TSV Hannover-Burgdorf,"05.09.2024, 19:00
Zuschauerzahl: 7122"
56,* Hannes Feise,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Home,TSV Hannover-Burgdorf,"05.09.2024, 19:00
Zuschauerzahl: 7122"
74,* Vincent Büchner,1,0,0.0,1,25.0,1,0,1,0,0,0,0.0,Home,TSV Hannover-Burgdorf,"05.09.2024, 19:00
Zuschauerzahl: 7122"
1,* Dominik Kuzmanović,0,0,0.0,0,0.0,0,0,1,0,0,18,40.0,Away,VfL Gummersbach,"05.09.2024, 19:00
Zuschauerzahl: 7122"
4,* Ellidi Snaer Vidarsson,3,0,0.0,3,75.0,0,0,0,1,0,0,0.0,Away,VfL Gummersbach,"05.09.2024, 19:00
Zuschauerzahl: 7122"
5,* Tilen Kodrin,1,0,0.0,1,50.0,1,0,0,0,0,0,0.0,Away,VfL Gummersbach,"05.09.2024, 19:00
Zuschauerzahl: 7122"
6,* Milos Vujovic,8,5,83.33,3,88.89,0,0,0,0,0,0,0.0,Away,VfL Gummersbach,"05.09.2024, 19:00
Zuschauerzahl: 7122"
7,* Julian Köster,4,0,0.0,4,66.67,4,0,1,0,0,0,0.0,Away,VfL Gummersbach,"05.09.2024, 19:00
Zuschauerzahl: 7122"
8,* Lukas Blohme,5,1,100.0,4,71.43,0,0,1,0,0,0,0.0,Away,VfL Gummersbach,"05.09.2024, 19:00
Zuschauerzahl: 7122"
11,* Mathis Häseler,2,0,0.0,2,100.0,0,0,1,0,0,0,0.0,Away,VfL Gummersbach,"05.09.2024, 19:00
Zuschauerzahl: 7122"
14,* Teitur Örn Einarsson,1,0,0.0,1,33.33,4,0,0,0,0,0,0.0,Away,VfL Gummersbach,"05.09.2024, 19:00
Zuschauerzahl: 7122"
16,* Bertram Obling,0,0,0.0,0,0.0,0,0,0,0,0,1,50.0,Away,VfL Gummersbach,"05.09.2024, 19:00
Zuschauerzahl: 7122"
19,* Giorgi Tskhovrebadze,2,0,0.0,2,100.0,1,0,0,0,0,0,0.0,Away,VfL Gummersbach,"05.09.2024, 19:00
Zuschauerzahl: 7122"
22,* Kentin Mahé,4,0,0.0,4,80.0,1,0,0,1,0,0,0.0,Away,VfL Gummersbach,"05.09.2024, 19:00
Zuschauerzahl: 7122"
23,* Ole Pregler,0,0,0.0,0,0.0,1,0,0,0,0,0,0.0,Away,VfL Gummersbach,"05.09.2024, 19:00
Zuschauerzahl: 7122"
27,* Kristjan Horzen,1,0,0.0,1,100.0,0,0,1,0,0,0,0.0,Away,VfL Gummersbach,"05.09.2024, 19:00
Zuschauerzahl: 7122"
66,* Stepan Zeman,0,0,0.0,0,0.0,0,1,0,0,0,0,0.0,Away,VfL Gummersbach,"05.09.2024, 19:00
Zuschauerzahl: 7122"
1,* Mikael  Appelgren,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Home,Rhein-Neckar Löwen,"05.09.2024, 20:30"
5,* Ivan Martinovic,10,2,50.0,8,62.5,4,0,1,1,0,0,0.0,Home,Rhein-Neckar Löwen,"05.09.2024, 20:30"
8,* Tim Nothdurft,3,0,0.0,3,60.0,0,0,0,0,0,0,0.0,Home,Rhein-Neckar Löwen,"05.09.2024, 20:30"
9,* Steven Plucnar Jacobsen,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Home,Rhein-Neckar Löwen,"05.09.2024, 20:30"
10,* Juri Knorr,3,0,0.0,3,60.0,0,0,0,1,0,0,0.0,Home,Rhein-Neckar Löwen,"05.09.2024, 20:30"
11,* Arnór Snær Óskarsson,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Home,Rhein-Neckar Löwen,"05.09.2024, 20:30"
13,* Sebastian Heymann,6,0,0.0,6,100.0,1,1,0,1,0,0,0.0,Home,Rhein-Neckar Löwen,"05.09.2024, 20:30"
15,* David Móré,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Home,Rhein-Neckar Löwen,"05.09.2024, 20:30"
19,* Cedric Mayer,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Home,Rhein-Neckar Löwen,"05.09.2024, 20:30"
22,* Gustav Davidsson,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Home,Rhein-Neckar Löwen,"05.09.2024, 20:30"
24,* Patrick Groetzki,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Home,Rhein-Neckar Löwen,"05.09.2024, 20:30"
25,* Olle Forsell Schefvert,0,0,0.0,0,0.0,2,1,0,0,0,0,0.0,Home,Rhein-Neckar Löwen,"05.09.2024, 20:30"
29,* David Späth,0,0,0.0,0,0.0,0,0,0,0,0,13,34.21,Home,Rhein-Neckar Löwen,"05.09.2024, 20:30"
34,* Valentin Willner,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Home,Rhein-Neckar Löwen,"05.09.2024, 20:30"
42,* Jon Lindenchrone Andersen,5,0,0.0,5,62.5,0,1,0,0,0,0,0.0,Home,Rhein-Neckar Löwen,"05.09.2024, 20:30"
45,* Halil Jaganjac,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Home,Rhein-Neckar Löwen,"05.09.2024, 20:30"
80,* Jannik Kohlbacher,5,0,0.0,5,83.33,1,1,0,1,0,0,0.0,Home,Rhein-Neckar Löwen,"05.09.2024, 20:30"
81,* Magnus Grupe,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Home,Rhein-Neckar Löwen,"05.09.2024, 20:30"
4,* Domagoj Duvnjak,2,0,0.0,2,33.33,1,1,1,0,0,0,0.0,Away,THW Kiel,"05.09.2024, 20:30"
6,* Harald Reinkind,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Away,THW Kiel,"05.09.2024, 20:30"
7,* Magnus Landin Jacobsen,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Away,THW Kiel,"05.09.2024, 20:30"
11,* Petter Øverby,2,0,0.0,2,66.67,0,0,0,1,0,0,0.0,Away,THW Kiel,"05.09.2024, 20:30"
12,* Leon Nowottny,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Away,THW Kiel,"05.09.2024, 20:30"
16,* Tomas Mrkva,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Away,THW Kiel,"05.09.2024, 20:30"
17,* Patrick Wiencek,0,0,0.0,0,0.0,0,0,0,1,1,0,0.0,Away,THW Kiel,"05.09.2024, 20:30"
19,* Henri Pabst,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Away,THW Kiel,"05.09.2024, 20:30"
21,* Eric Johansson,5,0,0.0,5,83.33,6,0,0,0,0,0,0.0,Away,THW Kiel,"05.09.2024, 20:30"
23,* Rune Dahmke,2,0,0.0,2,66.67,0,0,0,0,0,0,0.0,Away,THW Kiel,"05.09.2024, 20:30"
24,* Lukas Zerbe,1,0,0.0,1,33.33,0,0,1,0,0,0,0.0,Away,THW Kiel,"05.09.2024, 20:30"
25,* Linus Kutz,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Away,THW Kiel,"05.09.2024, 20:30"
33,* Andreas Wolff,0,0,0.0,0,0.0,0,0,0,0,0,15,33.33,Away,THW Kiel,"05.09.2024, 20:30"
34,* Samir Bellahcene,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Away,THW Kiel,"05.09.2024, 20:30"
45,* Emil Wernsdorf  Madsen,10,0,0.0,10,76.92,2,0,0,0,0,0,0.0,Away,THW Kiel,"05.09.2024, 20:30"
49,* Karl Erik Edvin Wallinius,0,0,0.0,0,0.0,1,0,0,0,0,0,0.0,Away,THW Kiel,"05.09.2024, 20:30"
53,* Nikola Bilyk,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Away,THW Kiel,"05.09.2024, 20:30"
61,* Hendrik Pekeler,4,0,0.0,4,57.14,0,0,0,2,0,0,0.0,Away,THW Kiel,"05.09.2024, 20:30"
71,* Elias Ellefsen á Skipagøtu,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Away,THW Kiel,"05.09.2024, 20:30"
91,* Bence Imre,1,1,33.33,0,33.33,0,0,0,0,0,0,0.0,Away,THW Kiel,"05.09.2024, 20:30"
2,* Oskar Neudeck,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Home,FRISCH AUF! Göppingen,"06.09.2024, 19:00
Zuschauerzahl: 4400"
5,* Rutger ten Velde,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Home,FRISCH AUF! Göppingen,"06.09.2024, 19:00
Zuschauerzahl: 4400"
7,* Victor Klöve,1,0,0.0,1,33.33,1,0,0,0,0,0,0.0,Home,FRISCH AUF! Göppingen,"06.09.2024, 19:00
Zuschauerzahl: 4400"
9,* Andreas Flodman,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Home,FRISCH AUF! Göppingen,"06.09.2024, 19:00
Zuschauerzahl: 4400"
12,* Julian Buchele,0,0,0.0,0,0.0,0,0,0,0,0,4,25.0,Home,FRISCH AUF! Göppingen,"06.09.2024, 19:00
Zuschauerzahl: 4400"
13,* Josip Sarac,3,0,0.0,3,75.0,2,1,0,0,0,0,0.0,Home,FRISCH AUF! Göppingen,"06.09.2024, 19:00
Zuschauerzahl: 4400"
16,* Tibor Ivanisevic,0,0,0.0,0,0.0,0,0,0,0,0,3,18.75,Home,FRISCH AUF! Göppingen,"06.09.2024, 19:00
Zuschauerzahl: 4400"
22,* Erik Persson,1,0,0.0,1,50.0,2,0,0,0,0,0,0.0,Home,FRISCH AUF! Göppingen,"06.09.2024, 19:00
Zuschauerzahl: 4400"
24,* Marcel Schiller,7,2,66.67,5,70.0,0,0,0,1,0,0,0.0,Home,FRISCH AUF! Göppingen,"06.09.2024, 19:00
Zuschauerzahl: 4400"
25,* Ludvig Jurmala Aström,0,0,0.0,0,0.0,1,0,0,1,0,0,0.0,Home,FRISCH AUF! Göppingen,"06.09.2024, 19:00
Zuschauerzahl: 4400"
27,* Oskar Sunnefeldt,4,0,0.0,4,66.67,3,0,1,1,0,0,0.0,Home,FRISCH AUF! Göppingen,"06.09.2024, 19:00
Zuschauerzahl: 4400"
28,* Franko Lastro,4,0,0.0,4,100.0,0,0,0,0,0,0,0.0,Home,FRISCH AUF! Göppingen,"06.09.2024, 19:00
Zuschauerzahl: 4400"
33,* Ymir Örn Gislason,1,0,0.0,1,50.0,0,0,1,1,0,0,0.0,Home,FRISCH AUF! Göppingen,"06.09.2024, 19:00
Zuschauerzahl: 4400"
40,* Elias Newel,1,0,0.0,1,50.0,1,0,0,0,0,0,0.0,Home,FRISCH AUF! Göppingen,"06.09.2024, 19:00
Zuschauerzahl: 4400"
77,* David Schmidt,3,0,0.0,3,75.0,1,0,0,0,0,0,0.0,Home,FRISCH AUF! Göppingen,"06.09.2024, 19:00
Zuschauerzahl: 4400"
1,* Johannes Bitter,0,0,0.0,0,0.0,0,0,0,0,0,4,19.05,Away,Handball Sport Verein Hamburg,"06.09.2024, 19:00
Zuschauerzahl: 4400"
4,* Andreas Magaard,1,0,0.0,1,33.33,0,0,0,0,0,0,0.0,Away,Handball Sport Verein Hamburg,"06.09.2024, 19:00
Zuschauerzahl: 4400"
7,* Leif Tissier,6,0,0.0,6,66.67,4,0,0,0,0,0,0.0,Away,Handball Sport Verein Hamburg,"06.09.2024, 19:00
Zuschauerzahl: 4400"
9,* Jacob Arenth Lassen,4,0,0.0,4,57.14,0,0,1,2,0,0,0.0,Away,Handball Sport Verein Hamburg,"06.09.2024, 19:00
Zuschauerzahl: 4400"
13,* Niklas Weller,1,0,0.0,1,100.0,0,0,0,1,0,0,0.0,Away,Handball Sport Verein Hamburg,"06.09.2024, 19:00
Zuschauerzahl: 4400"
15,* Dominik Axmann,0,0,0.0,0,0.0,2,0,0,1,0,0,0.0,Away,Handball Sport Verein Hamburg,"06.09.2024, 19:00
Zuschauerzahl: 4400"
21,* Frederik Bo Andersen,5,2,100.0,3,100.0,0,0,0,0,0,0,0.0,Away,Handball Sport Verein Hamburg,"06.09.2024, 19:00
Zuschauerzahl: 4400"
24,* Alexander Hartwig,1,0,0.0,1,100.0,0,0,0,0,0,0,0.0,Away,Handball Sport Verein Hamburg,"06.09.2024, 19:00
Zuschauerzahl: 4400"
31,* Levin Unbehaun,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Away,Handball Sport Verein Hamburg,"06.09.2024, 19:00
Zuschauerzahl: 4400"
32,* Finn Knaack,0,0,0.0,0,0.0,0,0,0,0,0,4,36.36,Away,Handball Sport Verein Hamburg,"06.09.2024, 19:00
Zuschauerzahl: 4400"
33,* Moritz Sauter,3,0,0.0,3,75.0,1,0,0,0,0,0,0.0,Away,Handball Sport Verein Hamburg,"06.09.2024, 19:00
Zuschauerzahl: 4400"
51,* Casper Mortensen,4,3,75.0,1,80.0,0,0,0,0,0,0,0.0,Away,Handball Sport Verein Hamburg,"06.09.2024, 19:00
Zuschauerzahl: 4400"
55,* Azat Valiullin,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Away,Handball Sport Verein Hamburg,"06.09.2024, 19:00
Zuschauerzahl: 4400"
1,* Benjamin Burić,0,0,0.0,0,0.0,0,0,0,0,0,4,20.0,Home,SG Flensburg-Handewitt,"06.09.2024, 20:00
Zuschauerzahl: 6120"
2,* Simon  Pytlick,2,0,0.0,2,50.0,2,0,0,0,0,0,0.0,Home,SG Flensburg-Handewitt,"06.09.2024, 20:00
Zuschauerzahl: 6120"
4,* Johannes Golla,1,0,0.0,1,100.0,0,0,2,0,0,0,0.0,Home,SG Flensburg-Handewitt,"06.09.2024, 20:00
Zuschauerzahl: 6120"
5,* Niclas Kirkeløkke,5,0,0.0,5,100.0,3,0,0,0,0,0,0.0,Home,SG Flensburg-Handewitt,"06.09.2024, 20:00
Zuschauerzahl: 6120"
19,* Oskar Czertowicz,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Home,SG Flensburg-Handewitt,"06.09.2024, 20:00
Zuschauerzahl: 6120"
20,* Kevin Møller,0,0,0.0,0,0.0,2,0,0,0,0,10,45.45,Home,SG Flensburg-Handewitt,"06.09.2024, 20:00
Zuschauerzahl: 6120"
22,* Mads  Mensah Larsen,2,0,0.0,2,66.67,1,0,0,0,0,0,0.0,Home,SG Flensburg-Handewitt,"06.09.2024, 20:00
Zuschauerzahl: 6120"
24,* Jim Gottfridsson,3,0,0.0,3,100.0,4,0,0,0,0,0,0.0,Home,SG Flensburg-Handewitt,"06.09.2024, 20:00
Zuschauerzahl: 6120"
25,* Lukas Jørgensen,1,0,0.0,1,33.33,1,0,0,0,0,0,0.0,Home,SG Flensburg-Handewitt,"06.09.2024, 20:00
Zuschauerzahl: 6120"
26,* Johan Hansen,4,0,0.0,4,66.67,1,0,0,0,0,0,0.0,Home,SG Flensburg-Handewitt,"06.09.2024, 20:00
Zuschauerzahl: 6120"
27,* Aksel Horgen,1,0,0.0,1,100.0,0,0,0,0,0,0,0.0,Home,SG Flensburg-Handewitt,"06.09.2024, 20:00
Zuschauerzahl: 6120"
29,* August Pedersen,1,0,0.0,1,100.0,0,0,0,0,0,0,0.0,Home,SG Flensburg-Handewitt,"06.09.2024, 20:00
Zuschauerzahl: 6120"
31,* Emil Jakobsen,11,1,100.0,10,91.67,0,0,1,0,0,0,0.0,Home,SG Flensburg-Handewitt,"06.09.2024, 20:00
Zuschauerzahl: 6120"
33,* Kay Smits,2,0,0.0,2,66.67,1,0,1,0,0,0,0.0,Home,SG Flensburg-Handewitt,"06.09.2024, 20:00
Zuschauerzahl: 6120"
43,* Blaž Blagotinšek,1,0,0.0,1,100.0,0,0,0,1,0,0,0.0,Home,SG Flensburg-Handewitt,"06.09.2024, 20:00
Zuschauerzahl: 6120"
64,* Lasse Møller,8,0,0.0,8,100.0,3,0,0,0,0,0,0.0,Home,SG Flensburg-Handewitt,"06.09.2024, 20:00
Zuschauerzahl: 6120"
4,* Stephan Seitz,3,0,0.0,3,100.0,0,0,0,0,0,0,0.0,Away,HC Erlangen,"06.09.2024, 20:00
Zuschauerzahl: 6120"
6,* Marek Nissen,3,0,0.0,3,37.5,0,0,0,0,0,0,0.0,Away,HC Erlangen,"06.09.2024, 20:00
Zuschauerzahl: 6120"
7,* Yannik Bialowas,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Away,HC Erlangen,"06.09.2024, 20:00
Zuschauerzahl: 6120"
8,* Sander Andreassen Øverjordet,3,0,0.0,3,60.0,2,0,0,0,0,0,0.0,Away,HC Erlangen,"06.09.2024, 20:00
Zuschauerzahl: 6120"
10,* Veit Mävers,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Away,HC Erlangen,"06.09.2024, 20:00
Zuschauerzahl: 6120"
21,* Christopher Bissel,1,0,0.0,1,33.33,0,0,1,1,0,0,0.0,Away,HC Erlangen,"06.09.2024, 20:00
Zuschauerzahl: 6120"
22,* Klemen Ferlin,0,0,0.0,0,0.0,0,0,0,0,0,3,13.64,Away,HC Erlangen,"06.09.2024, 20:00
Zuschauerzahl: 6120"
27,* Antonio Metzner,1,0,0.0,1,33.33,0,1,0,0,0,0,0.0,Away,HC Erlangen,"06.09.2024, 20:00
Zuschauerzahl: 6120"
28,* Jonathan Svensson,3,0,0.0,3,60.0,6,0,0,0,0,0,0.0,Away,HC Erlangen,"06.09.2024, 20:00
Zuschauerzahl: 6120"
33,* Nikolai Link,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Away,HC Erlangen,"06.09.2024, 20:00
Zuschauerzahl: 6120"
44,* Christoph Steinert,3,0,0.0,3,100.0,0,0,0,0,0,0,0.0,Away,HC Erlangen,"06.09.2024, 20:00
Zuschauerzahl: 6120"
55,* Tobias Wagner,2,0,0.0,2,50.0,0,0,0,0,0,0,0.0,Away,HC Erlangen,"06.09.2024, 20:00
Zuschauerzahl: 6120"
67,* Hampus Olsson,2,0,0.0,2,100.0,0,0,0,0,0,0,0.0,Away,HC Erlangen,"06.09.2024, 20:00
Zuschauerzahl: 6120"
95,* Tim Gömmel,4,3,100.0,1,80.0,0,0,0,0,0,0,0.0,Away,HC Erlangen,"06.09.2024, 20:00
Zuschauerzahl: 6120"
96,* Khalifa Ghedbane,0,0,0.0,0,0.0,1,0,0,0,0,5,17.86,Away,HC Erlangen,"06.09.2024, 20:00
Zuschauerzahl: 6120"
99,* Stefan Bauer,3,0,0.0,3,60.0,0,1,0,0,0,0,0.0,Away,HC Erlangen,"06.09.2024, 20:00
Zuschauerzahl: 6120"
1,* Sergey Hernández Ferrer,0,0,0.0,0,0.0,0,0,0,0,0,13,31.71,Home,SC Magdeburg,"07.09.2024, 18:00
Zuschauerzahl: 6600"
3,* Isak Persson,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Home,SC Magdeburg,"07.09.2024, 18:00
Zuschauerzahl: 6600"
6,* Matthias Musche,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Home,SC Magdeburg,"07.09.2024, 18:00
Zuschauerzahl: 6600"
8,* Manuel Zehnder,2,0,0.0,2,100.0,2,0,0,1,0,0,0.0,Home,SC Magdeburg,"07.09.2024, 18:00
Zuschauerzahl: 6600"
9,* Tim Zechel,1,0,0.0,1,100.0,0,0,0,1,0,0,0.0,Home,SC Magdeburg,"07.09.2024, 18:00
Zuschauerzahl: 6600"
10,* Gisli Thorgeir Kristjansson,6,0,0.0,6,66.67,1,0,0,0,0,0,0.0,Home,SC Magdeburg,"07.09.2024, 18:00
Zuschauerzahl: 6600"
11,* Daniel Pettersson,2,0,0.0,2,66.67,0,0,0,0,0,0,0.0,Home,SC Magdeburg,"07.09.2024, 18:00
Zuschauerzahl: 6600"
14,* Omar Ingi Magnusson,9,5,83.33,4,90.0,1,0,0,0,0,0,0.0,Home,SC Magdeburg,"07.09.2024, 18:00
Zuschauerzahl: 6600"
15,* Antonio Serradilla Cuenca,0,0,0.0,0,0.0,3,0,3,0,0,0,0.0,Home,SC Magdeburg,"07.09.2024, 18:00
Zuschauerzahl: 6600"
20,* Philipp Weber,7,0,0.0,7,58.33,0,0,0,0,0,0,0.0,Home,SC Magdeburg,"07.09.2024, 18:00
Zuschauerzahl: 6600"
21,* Albin Lagergren,1,0,0.0,1,100.0,1,0,0,1,0,0,0.0,Home,SC Magdeburg,"07.09.2024, 18:00
Zuschauerzahl: 6600"
22,* Lukas Mertens,4,0,0.0,4,80.0,1,0,0,0,0,0,0.0,Home,SC Magdeburg,"07.09.2024, 18:00
Zuschauerzahl: 6600"
23,* Magnus Saugstrup,2,0,0.0,2,66.67,2,1,2,0,0,0,0.0,Home,SC Magdeburg,"07.09.2024, 18:00
Zuschauerzahl: 6600"
24,* Christian O'Sullivan,1,0,0.0,1,100.0,3,0,0,0,0,0,0.0,Home,SC Magdeburg,"07.09.2024, 18:00
Zuschauerzahl: 6600"
34,* Michael Damgaard,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Home,SC Magdeburg,"07.09.2024, 18:00
Zuschauerzahl: 6600"
